brand,name,price,year,damage,last_seen
opel,Opel Corsa C Elegance,2050,2001,,2016-04-03 11:16:28
opel,Opel Tigra  ROADSTER,3431,2005,,2016-03-17 20:21:48
opel,Opel Combo C  1.3 CDTI DPF Unfalfrei.,3250,2007,,2016-04-06 17:45:41
opel,Corsa  A I 130 irmscher Cabrio Oldtimer,3800,1986,,2016-04-06 00:16:43
opel,Opel Astra Sports Touren 1 7 CDTI Preis VB!!,9500,2011,,2016-04-07 07:46:14
opel,Opel Corsa B,700,2000,,2016-04-05 15:16:00
opel,opel omega,400,1999,ja,2016-03-25 16:15:21
opel,¥ Schoener Opel corsa / Tausch moeglich,0,2017,,2016-04-02 12:39:37
opel,Opel Corsa,7899,2014,,2016-04-05 23:18:21
opel,Opel Corsa 1.0 12V Comfort,650,2001,,2016-04-07 09:44:27
opel,Opel Astra 1.6 schwarz met. 115 ps top gepflegt,12500,2015,,2016-03-11 06:15:35
opel,Opel Astra F,1399,1997,,2016-03-31 22:17:37
opel,Karosse Opel Corsa b,0,1990,,2016-03-31 10:44:37
opel,Opel Mokka 1.7 CDTI ecoFLEX Start/Stop Edition,16450,2013,,2016-04-02 02:18:01
opel,Opel Vectra Tuev 12/17,950,1997,,2016-03-26 18:15:40
opel,Opel Vectra B Edition 100,890,1999,,2016-04-06 18:15:57
opel,Opel Insignia 45.000Km Garagenfahrzeug Navigation parksensor,14800,2010,,2016-04-07 10:15:44
opel,Opel Astra F Cabrio 1 6 75Ps D3 Tuev/Asu bis 06.2017,0,1997,,2016-03-25 13:44:23
opel,Opel Corsa C 1 0 Blau Bj:2003,350,2003,,2016-03-25 17:51:58
opel,Opel Corsa 1.2 16V Sport,1750,2002,,2016-04-04 11:38:55
opel,LPG Opel Astra G Caravan 1 6 16V,1600,1999,,2016-03-26 19:15:53
opel,OPEL ASTRA G KOMBI MIT NEU TÜV DEZEMBER 2017 KLIMA,1350,1998,,2016-03-27 16:45:57
opel,Opel Zafira 2.0 DTI! 127.000 km,1999,2002,,2016-03-26 14:40:28
opel,Opel Meriva 1 6 16 V,4250,2006,,2016-03-19 09:16:38
opel,Opel Vivaro 1.9 CDTI L1H1,2499,2001,,2016-04-06 09:45:01
opel,Opel Corsa 1.4 Leder 60ps D3,900,1996,,2016-04-07 12:47:20
opel,Opel Corsa C  1.2  Klimaautomatik,1800,2003,,2016-04-06 04:44:38
opel,Opel Astra 1.7 DTI,750,2000,,2016-03-16 00:45:02
opel,Opel Corsa B mit TÜV,600,2017,,2016-04-02 06:44:26
opel,Opel Corsa B Eco Klima/Steuerkette,1299,1999,,2016-03-16 06:17:16
opel,Opel Corsa sehr wenig Kilometer  Zweitwagen 4 Tuerer.. Steuerkette,1500,1998,,2016-04-05 17:45:41
opel,Opel Corsa 1.0 12V,1400,2002,,2016-04-07 11:17:44
opel,Opel Astra 2.0 CDTI DPF Active,15333,2013,,2016-04-06 10:45:36
opel,Opel Corsa1 3 CDTI,4400,2008,,2016-03-31 02:17:03
opel,Opel Astra Twin Top 1.8,9500,2008,,2016-04-06 09:46:34
opel,Opel Astra 1.7 CDTI Caravan DPF  119g  Edition,3650,2009,,2016-04-07 09:46:09
opel,OPEL ZAFIRA CNG,799,2004,ja,2016-04-07 12:45:45
opel,Opel Astra G zu verkaufen,350,1998,,2016-03-28 21:37:16
opel,Opel Astra GTC 1.6 Turbo Sport,4799,2007,,2016-04-06 21:16:55
opel,Opel Astra 1.7 DTI Selection,1500,2002,,2016-04-06 01:47:21
opel,Opel Corsa,1500,1992,,2016-04-06 01:46:43
opel,Opel Astra F,1350,1993,,2016-04-06 20:44:41
opel,Opel Astra mit Klima,349,1996,,2016-04-01 16:53:40
opel,Opel Omega Caravan 2 0 16V,799,1998,,2016-04-06 19:15:28
opel,Opel Vectra 1.8 klima,650,2000,,2016-04-06 07:45:50
opel,Verkaufe meinen sauberen omega 2.2L,1111,2016,,2016-03-22 17:46:18
opel,Opel Corsa Zahnriemen/Zylinderkopfdichtung NEU Tausch moeglich,260,1997,,2016-04-03 13:46:01
opel,Opel Astra 1.7 CDTI Caravan DPF Navi Standheizung AHK,3800,2008,,2016-03-09 04:46:04
opel,Opel Zafira 2.0 DTI TÜV sehr gepflegt,2200,2017,,2016-03-25 11:19:25
opel,Opel Vectra 1.6,1100,1998,,2016-03-30 23:15:45
opel,Opel Astra 2.0 Turbo Sport,5800,2004,,2016-04-06 17:45:33
opel,Opel Campo,4100,2008,,2016-04-05 19:48:14
opel,Opel Vectra 1.6 Caravan,999,2002,,2016-04-05 13:45:36
opel,Vectra b 2.0l 16v eco,800,1998,,2016-04-06 06:46:29
opel,verkaufe corsa B Eco,300,1997,,2016-04-07 10:45:20
opel,Sehr schoener Opel Corsa c mit Standheizung,1600,2005,,2016-04-07 11:17:03
opel,Opel Astra Twin Top 1.8 Cosmo,5900,2007,,2016-04-05 12:45:13
opel,Astra F zum aufbauen oder Schlachten Preis Fest,200,1997,,2016-03-30 05:16:32
opel,Bastlerfahrzeug,777,1999,,2016-04-06 23:46:16
opel,DVD  PDC  NAVI UVM... Opel Vectra Gts 2.2,3500,2003,,2016-03-15 18:44:38
opel,Opel Opel CorsaB Swing 5 TG Fuer Schnelle 200Nachlass,1050,1998,,2016-03-29 19:39:02
opel,Opel vectra,450,1997,,2016-04-06 02:15:28
opel,Opel Zafira OPC,7999,2006,,2016-04-06 13:15:53
opel,Opel Vectra B 1 8L 16V 67000km gelaufen!,1400,2016,,2016-03-31 03:46:30
opel,Opel Vectra 1.6 Edition 100,600,1999,,2016-04-06 10:17:09
opel,Opel astra g,1000,2017,ja,2016-03-15 10:45:21
opel,Opel Corsa 1.2 16V,5500,2009,,2016-03-12 19:47:42
opel,Opel Astra 99 1.6 8v 75ps,200,1999,ja,2016-03-25 15:47:03
opel,Opel Kadett Gsi Champion,1500,1990,,2016-04-06 09:17:55
opel,Vectra 1 6 16V zum Ausschlachten voll fahrbereit mit AHK und Alu,150,1999,,2016-03-23 13:18:13
opel,Opel Corsa 1.0 12V,999,2003,,2016-04-03 16:45:36
opel,Opel Zafira B 1.8 Edition 7sitzer Klima LPG Autogas,3750,2005,,2016-03-22 02:15:49
opel,Corsa c mit Unfall,800,2003,,2016-04-06 17:44:44
opel,Opel Andere,5400,1937,,2016-03-17 07:47:51
opel,Opel Tigra 1.4i 16V TÜV 12 2016 Klima servo CD 8 Fach,689,1995,,2016-03-29 04:16:10
opel,Opel Astra GTC 1.9 CDTI OPC Line Sport 19 Zoll Xenon,6990,2006,,2016-04-07 02:18:00
opel,Opel Astra 1.4 Turbo 150 Jahre Opel,14250,2012,,2016-04-06 23:46:05
opel,Opel Insignia 2.0 CDTI 4x4,14500,2011,,2016-04-05 15:18:28
opel,Opel astra g,800,2000,ja,2016-03-16 19:17:17
opel,Auto PKW Opel Corsa   B  grau silber 2 Jahre TÜV/AU 1996,599,1996,,2016-03-19 09:45:32
opel,Verkaufen und tauschen,990,2017,,2016-03-21 16:47:01
opel,Opel Corsa,1450,2004,,2016-03-24 08:43:10
opel,astra g caravan bastlerfahrzeug,30,1999,,2016-03-17 19:48:38
opel,Opel Astra 2.0 16V Turbo White Edition Airride,18000,1998,,2016-04-05 23:46:35
opel,Opel Vectra 2.0L 16V,950,1997,,2016-03-24 18:47:42
opel,Opel Corsa C,1999,2003,,2016-04-07 05:46:21
opel,Sehr gepflegter Corsa NUR NOCH HEUTE,455,1997,,2016-03-23 18:42:05
opel,Opel Astra 1.6 Caravan Edition 100,1700,2016,,2016-03-25 11:09:37
opel,Vectra 1 9 CDTI,1900,2005,,2016-03-27 23:16:06
opel,Opel Vectra,899,1997,ja,2016-04-05 20:45:32
opel,Opel Vectra  Caravan CD / Klima,499,1989,,2016-04-05 16:44:21
opel,Opel Signum 2 8 Turbo V6 250Ps Tausch moeglich,5499,2006,,2016-03-31 22:44:49
opel,Opel Signum 2.2,2600,2003,ja,2016-04-07 11:46:09
opel,Opel Corsa C 1 3 Tuevb:02 /2018 + TOP Zustand +  Scheckheft,1150,2002,,2016-03-10 09:16:48
opel,Opel Corsa,300,1995,,2016-03-27 11:47:16
opel,Opel Opel Zafira A 1.8 Elegance,3300,2004,,2016-04-06 20:19:45
opel,Opel Combo 1.6,800,2004,ja,2016-04-07 07:45:48
opel,Opel Insignia 2.0 CDTI Sports Tourer ecoFLEXStart...,18500,2012,,2016-04-07 04:15:24
opel,Opel Meriva 1.7 CDTI DPF,6100,2008,,2016-04-07 11:16:18
opel,Opel b Corsa,350,1993,,2016-04-06 04:45:33
opel,Opel zafira,1350,2016,,2016-03-19 15:15:17
opel,Opel Corsa 1.2 16V Twinport,3290,2005,,2016-04-05 14:18:40
opel,Opel Vectra 1.8 Klima,550,1999,,2016-04-02 15:16:45
opel,Opel Zafira 1.8 B Navi 1 Hand 7 Sitzer,5450,2007,,2016-04-05 11:50:29
opel,Opel Vectra 2.2 Elegance,3650,2002,,2016-03-14 12:44:40
opel,Opel Astra OPC  Volleder  ca. 260PS  LED Tagfahrlicht,13200,2006,,2016-04-07 04:16:07
opel,Vectra a c20xe lpg 16v,0,2016,,2016-03-18 01:17:22
opel,Opel Corsa 1 4 Advantage  TÜV 01/17  8 fach bereift,500,1997,,2016-03-24 06:18:29
opel,Opel Corsa B mit HU bis 12/2016,220,1997,,2016-03-26 16:55:05
opel,Opel Combo,3400,2005,,2016-04-06 04:17:21
opel,Opel Corsa 1.2 16V ecoFLEX,6950,2010,,2016-04-05 21:16:23
opel,Opel corsa b *sparsam* TÜV,1000,2016,,2016-04-06 18:16:41
opel,Opel Astra G schwarz Top gepflegt 8 fach bereift,1990,2000,,2016-03-26 00:17:22
opel,Opel omega,2200,1996,,2016-04-06 21:17:29
opel,Opel omega b 3.2 l fl ersatzteile schlachtfest,0,2001,,2016-04-01 03:18:10
opel,Opel Vectra 1.6 16V Nuer 100005 gelaufen. Kein Rost.,900,1998,,2016-03-14 18:46:39
opel,Opel Corsa 1.2 16V,4550,2010,,2016-03-24 20:40:29
opel,Opel Corsa 1.4 16V Automatik Edition 111 Jahre,8200,2010,,2016-03-06 03:17:43
opel,Opel Vectra 1.8 Caravan Irmscher Heckspoiler  TÜV NEU,1650,2001,,2016-03-25 22:42:49
opel,Opel Corsa ERST52700KM EURO2 TÜV7/17 SERVO ZENTRAL,990,1996,,2016-04-07 05:44:25
opel,Opel Vectra C 2.2 DTI Irmscher,2990,2003,,2016-03-23 20:47:17
opel,Opel Antara 2.0 CDTI 4x4 Edition Tempomat,8350,2007,,2016-04-06 04:46:53
opel,4 Tuerer Opel Corsa B 1 4 75 PS TÜV   ABS Servo Laeuft einwandfrei,850,1997,,2016-04-06 04:44:54
opel,Opel Vectra B mit TÜV 07/2017 KLIMA ,999,1999,,2016-03-12 21:41:50
opel,Guenstiges Anfaengerauto mit 2 Jahren Tuev,680,1997,,2016-03-23 14:17:48
opel,Opel Zafira B 1.9 CDTI 7 SITZE,3300,2006,,2016-03-30 20:47:52
opel,Opel Meriva 1.4 Design Edition,9590,2011,,2016-04-03 15:18:37
opel,Opel Corsa njoy,1700,2003,,2016-03-21 06:15:37
opel,Irmscher Opel vectra,699,1999,,2016-04-07 01:17:51
opel,Opel Astra 1.6 Edition,6850,2011,,2016-03-28 14:54:55
opel,Opel Corsa 1.0 12V Edition,4200,2006,,2016-03-20 10:32:31
opel,Umstaendehalber zu verkaufen Vectra B 1 6 16V,1000,2000,ja,2016-03-13 07:51:21
opel,Zafira B 18" ALU  BI Xenon,6900,2006,ja,2016-04-06 06:45:22
opel,Opel Astra Cool Dream 1.6,700,1997,,2016-03-30 08:46:28
opel,Opel Astra 1.6 Edition 100,500,1999,,2016-04-07 14:32:19
opel,Opel GT 1969,1900,1970,,2016-04-05 15:46:14
opel,Opel Corsa    HU / AU 02   2018   TÜV Ohne Maengel,888,1999,,2016-04-01 12:18:15
opel,Opel Corsa b Atlanta 60 PS 1 4  Atlantabaumet.,150,1996,,2016-03-19 16:44:40
opel,CORSA 1.0 COMFORT KLIMA UNFALLFREI 62704km  !!  TOP GEPFLEGT ALU,2100,2016,,2016-04-07 00:45:42
opel,Opel Corsa B Anfaenger TÜV 2017 8x bereift,1000,1996,,2016-03-12 17:15:16
opel,Bastlerfahrzeug zu verkaufen,550,1998,ja,2016-04-05 12:15:59
opel,Opel GTC Sport AC OPC Recaro Sitzheizung Tuning Alu,8490,2009,,2016-04-05 22:17:44
opel,BEDFORD Opel Blitz cf2 2.3l diesel,2000,1985,,2016-04-06 19:17:48
opel,Opel Corsa C 1.2 Twinport,2500,2005,,2016-03-11 11:44:16
opel,Opel Meriva 1 6l 16v,3300,2016,,2016-03-15 15:18:28
opel,Opel Astra 1.8 Edition 100,2499,1999,,2016-04-07 00:15:27
opel,Opel Corsa C 1.0 110tkm,2000,2004,,2016-03-24 10:47:04
opel,Omega B X20XEV Lim. HU 09/2017 Zahnriemenriss,235,1996,ja,2016-04-04 22:46:33
opel,Opel Zafira 1.9,3500,2016,,2016-03-31 13:41:46
opel,Opel Astra 1.4 Easytronic Innovation,6999,2008,,2016-04-05 13:47:41
opel,Opel Zafira an Bastler!!!,650,2001,ja,2016-03-19 14:55:58
opel,Opel Corsa B 1 2 TÜV 04/2018,925,1999,,2016-04-05 12:17:30
opel,Opel Corsa 1.2 16V,2000,2005,,2016-03-13 09:47:30
opel,Opel Astra Sports Tourer 1.7 CDTI DPF,8990,2011,,2016-04-06 09:45:22
opel,Opel Astra 1.7 DTI Caravan,1250,2001,,2016-04-07 00:45:13
opel,Opel Astra 1.4,5000,2006,,2016-04-07 00:44:49
opel,Opel Astra G Caravan,800,2003,ja,2016-04-04 02:45:38
opel,Opel Tigra mit wenig Kilometer,1700,1996,,2016-04-07 06:16:20
opel,OPEL CORSA  C 1.2 AUTOMATIK TÜV NEU AHK KLIMA,1999,2001,,2016-04-05 19:46:50
opel,Opel Vivaro Motorschaden,5500,2003,ja,2016-03-18 16:39:14
opel,Opel Signum,1890,2003,,2016-04-05 19:47:23
opel,Opel Astra 2.2 16V Coupe,3950,2001,,2016-03-12 04:44:10
opel,Opel Astra Cabrio 2.2 16V Linea Rossa,3150,2003,,2016-03-13 03:16:10
opel,Corsa TÜV 2017,1111,2017,,2016-03-06 04:44:35
opel,Opel Omega 2.0,300,1995,,2016-04-07 07:45:13
opel,Opel Astra G Coupe,1950,2003,,2016-03-12 21:47:22
opel,Opel Corsa Edition 2000,1100,2000,,2016-03-29 16:43:54
opel,Opel Astra 1 4 Selection 110 Jahre,4999,2009,,2016-03-12 18:29:53
opel,Verkaufe Opel Astra H 1 7 Diesel Euro4 5 Tuerig,3360,2004,,2016-03-05 19:47:03
opel,Opel Astra 1.6 tuev Maerz 2017,599,1994,,2016-03-31 10:40:08
opel,Opel Insignia 2.0 Turbo Sports Tourer Automatik,11500,2010,,2016-04-05 15:17:28
opel,Opel Astra 1 6 Autoverkauf,700,1999,,2016-04-06 08:17:54
opel,Opel Insignia 2.0 CDTI Cosmo  Verkehrsschilderkennung HiFi Xenon,13490,2010,,2016-04-01 14:46:03
opel,Opel Corsa b Atlanta zur Ersatzteilgewinnung/Verschrottung/Export,175,1996,ja,2016-03-11 11:17:40
opel,Opel Astra GTC 180 PS,6290,2007,,2016-04-07 11:16:20
opel,Frontera B 2 2 DTI,1900,2000,,2016-03-19 06:45:48
opel,Verkaufe Opel Corsa B,450,1998,,2016-03-21 01:17:56
opel,auto 1234567890ss,8500,2011,,2016-04-07 11:16:35
opel,Opel Astra 1.6 Kombi 75PS,380,1997,,2016-03-22 12:46:11
opel,Opel Astra G Caravan tuev 09/16 super auto,900,1998,,2016-04-03 08:46:32
opel,Opel Zafira 1.8 mit Alufelgen,1200,2003,,2016-04-03 10:22:31
opel,Opel Vectra 1.6 Caravan,1899,1997,,2016-04-05 15:16:57
opel,Gebrautchtwagen,390,1998,,2016-03-17 20:16:49
opel,Opel Corsa 1 12v TÜV au 3/18,650,1998,,2016-03-13 01:46:53
opel,Opel Signum 3.0 cdti,0,2006,ja,2016-04-06 07:17:33
opel,Opel Corsa Swing D3,150,1995,,2016-03-22 19:10:39
opel,KOMBI TÜV&ASU 02/2017 IM GUTEN GEPFLEGTEN ZUSTAND,650,1995,,2016-03-22 03:45:32
opel,VECTRA B 1.6  16V  KOMBI,950,1998,,2016-04-03 13:18:17
opel,Opel Astra GTC Coupe,5950,2009,,2016-04-06 04:17:11
opel,Opel Vectra 2.2. nur bis Freitag!,3500,2003,,2016-03-16 21:07:15
opel,muss einen verkaufen,0,2000,,2016-04-07 14:32:22
opel,Opel Astra Caravan 1.6  Kombi  schwarz,4500,2007,,2016-04-07 02:44:33
opel,Opel Astra 2.0 16V Turbo Coupe,8499,2001,,2016-04-05 12:45:51
opel,Opel Corsa 1.0 12V,2000,2006,,2016-03-29 16:15:26
opel,Opel vectra 1.6 16v,1650,2000,ja,2016-03-16 18:43:39
opel,Opel Corsa Advantage,1500,1997,,2016-03-28 13:15:50
opel,Vectra 2.2,990,2001,ja,2016-03-18 01:17:50
opel,Opel Corsa,9000,2009,,2016-04-06 01:16:59
opel,Vivaro 2.0 CDTI Life Westfalia Klima 7 Sitzer Euro 5,6000,2012,,2016-03-29 16:06:21
opel,Opel vectra b,250,1998,ja,2016-03-12 19:44:27
opel,Opel Zafira 1.9 CDTI,4500,2006,,2016-04-05 20:19:12
opel,Opel Astra 1.6 Caravan,1700,2000,,2016-03-21 00:30:52
opel,OPEL Astra G 1 6 16V Klimaanlage 4 Tuerer,1499,2016,,2016-03-23 16:22:15
opel,Opel Astra 1.6 Sportive,1850,1999,,2016-03-25 20:36:43
opel,Astra G 1.6 16V Tuev 9/17,1300,2000,,2016-04-07 07:46:09
opel,Opel Corsa C,1000,2001,,2016-03-15 11:44:54
opel,Opel Corsa 1.2 16V Elegance KLIMA TÜV 12/2017,850,2000,,2016-03-30 08:18:21
opel,Opel Corsa B 1.2    Automat   8 fach bereift   Tuev bis 12.2016,900,1998,,2016-03-07 16:17:36
opel,Opel Insignia 2.0 CDTI Sports Tourer OPC Line,21500,2012,,2016-04-07 02:45:57
opel,Opel Corsa 1.0 12v,600,1999,,2016-03-30 03:16:27
opel,Opel Zafira Tourer 2.0 CDTI,21000,2012,,2016-04-07 00:46:15
opel,Opel zafira 2.2 Benziner 7 Sitzer,5000,2018,,2016-04-03 08:47:32
opel,Opel Corsa 1.2 16V ecoFLEX 150 Jahre Opel,7000,2012,ja,2016-04-06 11:15:25
opel,V8 DIPLOMAT Oldtimer zu Verkaufen,10500,1976,,2016-03-26 06:42:32
opel,Opel Astra Coupé 2.2,1000,2002,,2016-03-17 18:44:50
opel,Opel Corsa 16V Edition 100,1200,1999,,2016-03-12 06:45:47
opel,Opel Vectra 1.8 CD,998,1997,,2016-03-31 13:45:57
opel,Opel Corsa 1.2,660,1996,,2016-04-05 23:47:12
opel,Opel Agila 1.2 16 V,1350,2006,,2016-03-14 12:41:09
opel,Opel Astra 1.7 CDTI,1750,2007,ja,2016-03-07 14:53:18
opel,Opel Omega 2 2 16 V Super Zustand,2100,2001,,2016-04-05 19:45:54
opel,OPEL CORSA C MIT KLIMA UND SITZHEIZUNG WENIG KM 2005 BAUJAHR,1250,2005,,2016-03-29 17:58:45
opel,Opel Meriva 1.6 16V Easytronic Edition,5800,2009,,2016-03-26 11:58:06
opel,zu Verkaufen,1300,1997,,2016-04-07 04:18:02
opel,Opel Senator B 24V vollausst. schalter bis 13.03,1000,1992,,2016-03-15 12:44:36
opel,Opel Astra fahrbereit bitte Text lesen,790,2000,ja,2016-04-07 05:16:20
opel,Opel Astra 1.9 CDTI Caravan DPF Cosmo,3300,2006,,2016-04-06 18:15:48
opel,Opel Astra Scheckheft gepflegt sehr sauber,3990,2006,,2016-04-05 15:16:42
opel,Opel Zafira 1.8 16V Elegance,1950,1999,,2016-04-01 09:46:09
opel,Opel Antara 2.0 CDTI 4x4 Cosmo,11480,2010,,2016-04-07 12:47:14
opel,SUCHE Opel Senator 204 PS Schalter,0,1995,,2016-04-06 23:45:38
opel,Opel Vechta 1.6 gute zustand,580,2016,,2016-04-06 03:44:50
opel,wenig gelaufen  / 2 Hand !!!,1999,2001,,2016-04-06 20:44:31
opel,Opel Corsa B in ORANGE  Berlin ,0,1995,,2016-04-07 09:44:39
opel,Opel Astra 1.6 Comfort,500,1999,,2016-03-18 05:48:25
opel,Opel Corsa 1.0 12V,950,1998,,2016-03-17 00:18:13
opel,Opel Vectra 1.8 Elegance,500,2001,ja,2016-03-11 09:57:00
opel,Astra G 2 0 16V C20Xe,1200,1999,,2016-04-07 13:15:23
opel,Opel vectra 1.8,200,1998,,2016-04-06 12:16:37
opel,Opel Astra G Sport,800,2000,,2016-04-04 22:45:11
opel,Opel Zafira 2003 1.8l PKW,1500,2003,,2016-03-22 19:46:51
opel,Opel Vectra *tuev 06/17*,4199,2002,,2016-04-07 06:15:44
opel,OPEL ASTRA CABRIO ALUFELGEN Leder BLAU,350,1997,,2016-04-06 17:44:59
opel,Biete einen Opel Corsa an.tuev/ASU NEU BIS 02/2018,350,1995,,2016-03-25 12:42:28
opel,Opel astra 1 6    90ps,300,1995,,2016-03-17 11:18:33
opel,Opel Corsa 12V,800,1998,,2016-03-20 23:15:25
opel,Opel Corsa 12V Eco Swing TÜV NEU,890,1997,,2016-03-11 10:45:10
opel,Opel Vectra 1.8,3500,2002,,2016-04-06 15:45:14
opel,Opel Corsa Swing 1 2i,250,1995,,2016-04-04 07:17:50
opel,Opel Vivaro 1.9 CDTI L1H1,1700,2003,,2016-04-05 07:46:41
opel,Opel Astra 1.6 Caravan Elegance,2300,2004,,2016-04-05 17:26:58
opel,Opel Astra 1.4 Active,12000,2013,,2016-04-06 05:16:36
opel,Opel Corsa Swing,1000,1993,,2016-04-06 02:15:49
opel,Opel Zafira OPC,7800,2007,,2016-03-30 22:15:46
opel,Opel Astra 1.7 CDTI Cara DPF Edit INSPEKTION ZAHNRIEM,4950,2008,,2016-04-07 03:47:04
opel,Opel zafira,2599,2016,,2016-04-06 18:45:49
opel,Opel Vectra,4900,2016,,2016-04-03 04:17:03
opel,Verkauf oder Tausch von Diesel,2500,2016,,2016-03-11 08:15:40
opel,Opel Astra GTC 1.8 Sport,5999,2007,,2016-04-05 15:16:11
opel,Opel Astra 1.6 Caravan,2300,2003,,2016-04-02 03:17:52
opel,Opel Corsa B zu Verkaufen  Guter Zustand ,0,1996,,2016-03-21 09:16:01
opel,Opel corsa 1.0l 12v,777,1999,,2016-04-04 20:17:49
opel,Opel corsa,270,1997,,2016-03-17 10:57:45
opel,OPEL MERIVA 1.6 16V EDITION SCHECKHEFTGEPFLEGT,3999,2006,,2016-04-01 04:47:06
opel,Opel Zafira Tourer 2.0 CDTI Automatik,14950,2012,,2016-04-06 01:17:15
opel,Opel Meriva 1.6 16V,5300,2008,,2016-03-24 06:46:59
opel,OPEL CORSA  125000 thk   TÜV UND AU NEU !,899,1996,,2016-03-11 20:17:35
opel,Astra G Caravan zum Schlachten,800,1999,ja,2016-03-06 04:46:02
opel,Opel vectra c neu tuev super zustand,2899,2002,,2016-04-06 08:45:31
opel,Opel Corsa B  wenig km  TÜV bis 2017,350,1998,,2016-03-14 14:45:06
opel,Opel Corsa B 3 tuerig schwarz,395,1999,,2016-04-07 05:44:57
opel,Opel corsa Schlachtfest,125,2016,ja,2016-04-03 13:45:46
opel,Opel Astra,1000,1999,,2016-03-07 15:16:17
opel,Opel Corsa C.Zu Verkauf,1999,2002,,2016-03-25 15:47:45
opel,Opel Astra 1.7 DTI Caravan Elegance,1600,2003,,2016-04-04 11:47:04
opel,Opel corsa B Edition 2000 Steuerkette,890,2000,ja,2016-04-06 09:46:13
opel,Opel Corsa TÜV 2017 100.000km,550,2000,,2016-03-10 02:16:17
opel,Opel Corsa B 1 4 16 V Kombi,2500,1999,,2016-03-18 02:16:51
opel,Senator b CD 24v,4000,1991,,2016-03-25 00:18:17
opel,Opel Corsa D,7700,2013,,2016-03-12 20:46:35
opel,Opel Astra 1.6 Edition 100 KLIMA,600,1999,,2016-04-02 20:41:33
opel,Corsa B 1.2,220,1997,,2016-04-05 19:46:31
opel,Opel Astra F   fahrbereit fuer Bastler,300,1996,,2016-03-29 10:45:15
opel,Opel Corsa 1.0 12V,1500,2003,ja,2016-03-29 22:45:29
opel,Opel Corsa C  1 0.    5 Tueren    57760 Km  TÜV 03/2018,2490,2002,,2016-04-04 17:51:48
opel,Opel Astra G 1.8,1300,1998,,2016-04-05 22:46:08
opel,Opel Corsa C 1.0,1700,2001,,2016-04-04 20:16:01
opel,Opel Corsa Atlanta,1000,1997,,2016-03-31 06:16:33
opel,OPEL Vectra B Kombi,1200,2001,ja,2016-03-28 13:46:09
opel,Opel Corsa b,500,1992,,2016-04-01 16:39:27
opel,Opel Astra F,750,1997,,2016-03-25 11:16:09
opel,Opel Corsa C 1.2 Twinport  blau grau  TÜV 09/17  80PS  69999km,4999,2006,,2016-04-05 21:16:18
opel,Opel Tigra 1.4 fuer Liebhaber,1299,1997,ja,2016-04-07 07:17:42
opel,Opel Corsa 1.2  16V Color Edition,4800,2009,,2016-04-05 11:50:06
opel,Opel Meriva 1.7 CDTI Edition,11000,2013,,2016-04-05 11:50:02
opel,Opel Corsa 1.3 CDTI,1850,2004,,2016-04-05 23:44:24
opel,Opel Corsa mit 4 Sommerreifen & Anhaengerkupplung   *   TÜV bis 11,1800,2002,,2016-03-29 10:43:23
opel,Cora ecoflexx,5900,2009,,2016-03-21 15:48:38
opel,Opel Kadett C Limousine Berlina,3100,1978,,2016-03-20 14:17:16
opel,Opel Astra 2.0 CDTI DPF Sports Tourer,14000,2010,,2016-04-06 21:44:36
opel,Opel Astra G 1.6 16v in schoenem Schwarz! TÜV Klima...Tausche !,0,2000,,2016-04-05 04:16:11
opel,Opel Corsa C / 1.Hand / Klima / TÜV 08/2017 / gepflegter Zustand,1790,2002,,2016-03-20 10:39:54
opel,Opel Corsa 1.2 16v mit klima,1399,2002,,2016-03-21 07:18:28
opel,Opel Astra 2.0 CDTI 2 Hand KLIMA mit Schekheft,8390,2010,,2016-03-21 11:45:51
opel,Opel Corsa 1.2 16V  ecoFLEX  Selection,6950,2012,,2016-03-17 20:20:59
opel,Opel corsa 1 4 Sport top Zustand bj 10/2002 klima,1399,2016,,2016-03-16 13:16:14
opel,Opel Astra   G  CC,1449,1998,,2016-04-02 05:16:58
opel,Astra G 1.7DTI 75PS TÜV 11.2017,1700,2017,ja,2016-03-09 05:44:58
opel,Opel Astra Benzin 1 6  AHK,1290,2001,,2016-03-07 13:15:15
opel,Opel Astra F Cabrio Bertone,1750,1999,,2016-04-06 10:16:52
opel,Verkaufe Astra F,0,2016,,2016-04-05 18:15:33
opel,Opel Corsa B an Bastler abzugeben,400,2000,,2016-03-17 09:17:06
opel,Opel Vevaro 8 Sitzplaetze,5200,2003,,2016-03-27 13:53:09
opel,Opel vectra 2 2 TÜV 10/17,3200,2005,,2016-04-05 12:15:45
opel,Opel Zafira 1.6,6100,2005,,2016-03-29 12:44:48
opel,Corsa B 1.4L,300,1996,,2016-04-06 19:46:09
opel,Opel Combo 1.4 CNG Turbo 2 4t eco Flex L1H1,5599,2013,,2016-04-07 11:45:47
opel,Opel Omega Kombi,850,1999,ja,2016-03-08 11:17:37
opel,Opel Astra 1 4 Selection 3 5Jahre 5 tuerig 87PS + 4 Sommerreifen,8300,2012,,2016-03-29 14:44:22
opel,Corsa b  Tuev 12/2016/ fahrbereit,290,2016,,2016-04-07 11:17:10
opel,Opel Corsa Edition 100 Cool,500,1999,ja,2016-04-06 22:18:11
opel,Ich bitte meine gebrauchte Auto,1199,1999,,2016-03-12 17:15:51
opel,Opel Astra G Top zustand,1200,2018,,2016-04-06 15:16:38
